file_name,image_url,image_title,tag,prompt
Blobs_0001949.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F748783227694612550.png%3Fv%3D1&w=128&q=75,pizzablob,Blobs,"Pizzablob emoji with a round head, small black eyes, wide open mouth, surprised expression, yellow skin color, no action, with a yellow background."
Blobs_0001950.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1143487868778586172.png%3Fv%3D1&w=128&q=75,blob_detective,Blobs,"Blob detective emoji with a rounded head, black oval eyes, small black mouth, curious expression, yellow skin color, holding a magnifying glass, with a white background."
Blobs_0001952.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1141064119076786296.png%3Fv%3D1&w=128&q=75,pe_dblob5,Blobs,"pe_dblob5 emoji with a round head, large black eyes, small mouth, neutral expression, pink skin color, no action, with a white background."
Blobs_0001953.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1139250032642637825.png%3Fv%3D1&w=128&q=75,GPay_BlobNoThanks,Blobs,"GPay Blob No Thanks emoji with a round head, black dot eyes, wide open mouth, neutral expression, yellow skin color, holding a sign, with a white background."
Blobs_0001960.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F978001047991750747.png%3Fv%3D1&w=128&q=75,blobsmile,Blobs,"Blobsmile emoji with a round head, black dot eyes, curved smile mouth, happy expression, yellow skin color, no action, with a yellow background."
Blobs_0001966.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1133181754476335144.png%3Fv%3D1&w=128&q=75,neon_blob_snoo,Blobs,"Neon Blob Snoo emoji with a round head, large black eyes, wide open mouth, surprised expression, light blue skin color, no action, with a white background."
Blobs_0001968.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1127347819372630069.png%3Fv%3D1&w=128&q=75,Blob_Omg,Blobs,"Blob_Omg emoji with a rounded head, large black eyes with white highlights, a small red mouth, a surprised expression, yellow skin color, no action, with a yellow background."
Blobs_0001970.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1120016128199098378.png%3Fv%3D1&w=128&q=75,4817blobbottleflip,Blobs,"4817 blob bottle flip emoji with a round head, small eyes, smiling mouth, happy expression, white skin color, no action, with a white background."
Blobs_0001971.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1117260620060962826.png%3Fv%3D1&w=128&q=75,cat_blob,Blobs,"Cat Blob emoji with a rounded head, small black eyes, open mouth showing teeth, surprised expression, white skin color, no action, with a white background."
Blobs_0001972.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1109533917075222658.png%3Fv%3D1&w=128&q=75,sadblob,Blobs,"Sad blob emoji with a round head, small black dot eyes, slightly open mouth, sad expression, yellow skin color, no action, with a blue background."
Blobs_0001974.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1114428927402848287.png%3Fv%3D1&w=128&q=75,Blobhaj_Pumpkin,Blobs,"Blobhaj Pumpkin emoji with a rounded head, small black eyes, orange mouth, neutral expression, orange skin color, no action, with a white background."
Blobs_0001975.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1114428892380414093.png%3Fv%3D1&w=128&q=75,Blobhaj_Heart_Trans,Blobs,"Blobhaj_Heart_Trans emoji with a heart-shaped head, pink and white striped eyes, small mouth, neutral expression, light blue skin color, no action, with a white background."
Blobs_0001976.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1114428867151675462.png%3Fv%3D1&w=128&q=75,Blobhaj_Witch_Broom,Blobs,"Blobhaj Witch Broom emoji with a round head, small eyes, smiling mouth, happy expression, light blue skin color, holding a broomstick, with a white background."
Blobs_0001977.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1015301128906342500.png%3Fv%3D1&w=128&q=75,blobknife,Blobs,"blobknife emoji with a blob-like head, large black eyes, sharp teeth in a frowning mouth, angry expression, brown skin color, no action, with a brown background."
Blobs_0001979.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1094623957182840832.png%3Fv%3D1&w=128&q=75,dns_bluepurpleblob,Blobs,"DNS BluePurpleBlob emoji with a round head, large circular eyes, slightly open mouth, neutral expression, blue-purple skin color, no action, with a light blue background."
Blobs_0001982.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F796291529094332417.png%3Fv%3D1&w=128&q=75,BlobRick,Blobs,"BlobRick emoji with a round head, large blue eyes, wide open mouth showing teeth, angry expression, yellow skin color, no action, with a light blue background."
Blobs_0001984.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1107307640486383806.png%3Fv%3D1&w=128&q=75,blobcry,Blobs,"Blobcry emoji with a round head, teardrop-shaped eyes, frowning mouth, sad expression, light skin color, no action, with a white background."
Blobs_0001986.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1108351107773775933.png%3Fv%3D1&w=128&q=75,5957koalablob,Blobs,"5957 koala blob emoji with a rounded head, small eyes, smiling mouth, happy expression, gray skin color, no action, with a white background."
Blobs_0001987.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1104467939559747695.png%3Fv%3D1&w=128&q=75,blobagalaxygoodmorning,Blobs,"blobagalaxygoodmorning emoji with a round head, small eyes, smiling mouth, happy expression, blue skin color, no action, with a blue background."
Blobs_0001991.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098768861379182694.png%3Fv%3D1&w=128&q=75,blob_ban,Blobs,"blob_ban emoji with a round head, yellow eyes, winking mouth, playful expression, gray skin color, no action, with a gray background."
Blobs_0001995.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1107121721472983151.png%3Fv%3D1&w=128&q=75,blobsignwait,Blobs,"blobsignwait emoji with a round head, black dots for eyes, open mouth with a small tongue, neutral expression, yellow skin color, holding a sign that says ""WAIT"", with a white background."
Blobs_0001997.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1107120951797223465.png%3Fv%3D1&w=128&q=75,UDUablobmusic,Blobs,"UDUablobmusic emoji with a round head, closed eyes, smiling mouth, happy expression, yellow skin color, listening to music, with a white background."
Blobs_0002001.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1078314043468677140.png%3Fv%3D1&w=128&q=75,BlobRainbow,Blobs,"BlobRainbow emoji with a round head, black and white eyes, small mouth, neutral expression, yellow skin color, no action, with a white background."
Blobs_0002003.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1063836294716850246.png%3Fv%3D1&w=128&q=75,blobsad,Blobs,"blobsad emoji with a rounded head, closed eyes, frowning mouth, sad expression, yellow skin color, no action, with a white background."
Blobs_0002004.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1106337827697995788.png%3Fv%3D1&w=128&q=75,neon_angelblob,Blobs,"Neon Angel Blob emoji with a round head, small circular eyes, wide smile mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002005.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1106322729566732391.png%3Fv%3D1&w=128&q=75,BC_Blob_Neon,Blobs,"BC Blob Neon emoji with a rounded head, two small circles for eyes, a grid-like mouth, neutral expression, gray skin color, no action, with a white background."
Blobs_0002006.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1106322726995644559.png%3Fv%3D1&w=128&q=75,BC_Blob_Neon4,Blobs,"BC Blob Neon4 emoji with a rounded head, large eyes, wide open mouth, surprised expression, neon pink skin color, no action, with a black background."
Blobs_0002007.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1106322725364047952.png%3Fv%3D1&w=128&q=75,BC_Blob_Neon3,Blobs,"BC Blob Neon3 emoji with a round head, closed eyes, wide smile mouth, happy expression, white skin color, no action, with a white background."
Blobs_0002012.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1105902883662217226.png%3Fv%3D1&w=128&q=75,BlobLmao,Blobs,"BlobLmao emoji with a round head, wide eyes, open mouth, laughing expression, light skin color, no action, with a white background."
Blobs_0002019.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F990449625687277628.png%3Fv%3D1&w=128&q=75,4610_BlobGuitar,Blobs,"4610 Blob Guitar emoji with a round head, small eyes, open mouth, surprised expression, yellow skin color, no action, with a white background."
Blobs_0002022.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1089727077881761913.png%3Fv%3D1&w=128&q=75,1875blobhug,Blobs,"1875blobhug emoji with a round head, small black eyes, smiling mouth, happy expression, light brown skin color, no action, with a white background."
Blobs_0002025.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1102539453400088647.png%3Fv%3D1&w=128&q=75,8106blobboxrevamp,Blobs,"8106 blob box revamp emoji with a round head, small eyes, frowning mouth, angry expression, yellow skin color, no action, with a white background."
Blobs_0002027.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1025167608833650788.png%3Fv%3D1&w=128&q=75,blob_witch_tea,Blobs,"Blob Witch Tea emoji with a round head, black eyes, smiling mouth, happy expression, orange skin color, no action, with a white background."
Blobs_0002031.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098266282694037584.png%3Fv%3D1&w=128&q=75,blob_swag,Blobs,"Blob Swag emoji with a round head, pixelated sunglasses eyes, wide open mouth, confident expression, yellow skin color, holding a cane, with a yellow background."
Blobs_0002032.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098266246945964084.png%3Fv%3D1&w=128&q=75,blob_XD,Blobs,"blob_XD emoji with a round head, black oval eyes, wide open mouth showing teeth, excited expression, yellow skin color, no action, with a white background."
Blobs_0002033.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098726655964495993.png%3Fv%3D1&w=128&q=75,blobnomglobal3,Blobs,"blobnomglobal3 emoji with a round head, large eyes, wide open mouth, shocked expression, yellow skin color, no action, with a white background."
Blobs_0002034.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098726654270001152.png%3Fv%3D1&w=128&q=75,blobnomglobal1,Blobs,"blobnomglobal1 emoji with a round head, large eyes, wide open mouth, shocked expression, yellow skin color, no action, with a blue background."
Blobs_0002035.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1098726620472279231.png%3Fv%3D1&w=128&q=75,rickblob,Blobs,"Rickblob emoji with a rounded head, large round eyes, smiling mouth, happy expression, beige skin color, no action, with a white background."
Blobs_0002036.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097894865574051880.png%3Fv%3D1&w=128&q=75,Blob_Hi,Blobs,"Blob_Hi emoji with a rounded head, small eyes, smiling mouth, happy expression, light green skin color, holding a sign that says ""HI!"", with a white background."
Blobs_0002037.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097894283253665802.png%3Fv%3D1&w=128&q=75,Blob_Lmao,Blobs,"Blob_Lmao emoji with a round head, black dot eyes, wide open mouth, laughing expression, yellow skin color, no action, with a yellow background."
Blobs_0002039.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097885663799545968.png%3Fv%3D1&w=128&q=75,Blob_Stop,Blobs,"Blob_stop emoji with a blob-like head, small black eyes, open mouth with red letters, sad expression, green skin color, holding a stop sign, with a white background."
Blobs_0002040.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097885440578695249.png%3Fv%3D1&w=128&q=75,Blob_Nice,Blobs,"Blob_Nice emoji with a round head, black dot eyes, wide open mouth, excited expression, yellow skin color, no action, with a yellow background."
Blobs_0002043.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097244542983471165.png%3Fv%3D1&w=128&q=75,BlobCatUwu2,Blobs,"BlobCatUwu2 emoji with a rounded head, small black cat-like eyes, winking mouth, playful expression, yellow skin color, no action, with a white background."
Blobs_0002044.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097244540437540955.png%3Fv%3D1&w=128&q=75,Blobcattrans,Blobs,"Blobcattrans emoji with a rounded head, large black eyes, wavy mouth, angry expression, light blue skin color, no action, with a white background."
Blobs_0002045.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097244528467005632.png%3Fv%3D1&w=128&q=75,Blobcatmischief,Blobs,"Blobcatmischief emoji with a round head, black dot eyes, sharp teeth mouth, angry expression, yellow skin color, no action, with a white background."
Blobs_0002046.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097244525480640552.png%3Fv%3D1&w=128&q=75,BlobCatMeltHeart,Blobs,"BlobCatMeltHeart emoji with a rounded head, black cat-like eyes, closed mouth, sleepy expression, yellow skin color, no action, with a yellow background."
Blobs_0002047.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1097244495151628318.png%3Fv%3D1&w=128&q=75,BlobCatBlush2,Blobs,"BlobCatBlush2 emoji with a rounded head, closed eyes, slightly open mouth, sleepy expression, yellow skin color, no action, with a white background."
Blobs_0002050.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1096106912434630656.png%3Fv%3D1&w=128&q=75,blobfight,Blobs,"Blobfight emoji with a round head, small black eyes, smiling mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002051.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1096097697037033492.png%3Fv%3D1&w=128&q=75,BlobhajTransPrideHeart,Blobs,"BlobhajTransPrideHeart emoji with a heart-shaped head, two small black dots for eyes, a small blue line for a mouth, a neutral expression, light blue skin color, no action, with a white background."
Blobs_0002052.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1096002947785170945.png%3Fv%3D1&w=128&q=75,blobsweats,Blobs,"blobsweats emoji with a round head, small eyes, smiling mouth, happy expression, light blue skin color, no action, with a white background."
Blobs_0002054.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1095558283139498046.png%3Fv%3D1&w=128&q=75,9295blobturtle,Blobs,"9295 blob turtle emoji with a round head, large round eyes, small mouth, surprised expression, yellow skin color, no action, with a yellow background."
Blobs_0002055.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1094155307241967736.png%3Fv%3D1&w=128&q=75,BlobDerp,Blobs,"BlobDerp emoji with a round head, large brown eyes, small curved mouth, sad expression, yellow skin color, no action, with a yellow background."
Blobs_0002057.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1092105955925299321.png%3Fv%3D1&w=128&q=75,blobnod,Blobs,"blobnod emoji with a rounded head, black dot eyes, winking mouth, playful expression, yellow skin color, no action, with a white background."
Blobs_0002058.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1092105849838784623.png%3Fv%3D1&w=128&q=75,blobup,Blobs,"blobup emoji with a rounded head, small black eyes, wide open mouth, surprised expression, yellow skin color, no action, with a white background."
Blobs_0002059.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1092105800320823297.png%3Fv%3D1&w=128&q=75,blobdown,Blobs,"blobdown emoji with a square head, squinted eyes, frowning mouth, angry expression, yellow skin color, no action, with a white background."
Blobs_0002060.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1092105259373047888.png%3Fv%3D1&w=128&q=75,blobgift,Blobs,"blobgift emoji with a round head, large black eyes, small mouth, surprised expression, yellow skin color, holding a gift box, with a white background."
Blobs_0002061.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1092105158659424296.png%3Fv%3D1&w=128&q=75,blobhug,Blobs,"Blobhug emoji with a rounded head, black dot eyes, wide open mouth, happy expression, yellow skin color, no action, with a yellow background."
Blobs_0002070.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1088900028124377232.png%3Fv%3D1&w=128&q=75,2283blobstop,Blobs,"2283 blob stop emoji with a round head, black dot eyes, smiling mouth, sad expression, yellow skin color, holding a stop sign, with a white background."
Blobs_0002071.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1088278177337573386.png%3Fv%3D1&w=128&q=75,catblobnomcookie,Blobs,"CatBlobNomCookie emoji with a rounded head, large black eyes, small mouth, surprised expression, yellow skin color, holding a cookie, with a yellow background."
Blobs_0002072.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1078445212675883139.png%3Fv%3D1&w=128&q=75,blob_excited,Blobs,"Blob excited emoji with a round head, small round eyes, slightly open mouth, excited expression, yellow skin color, no action, with a white background."
Blobs_0002077.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1086774409177595985.png%3Fv%3D1&w=128&q=75,pleadblob_FD,Blobs,"Pleadblob_FD emoji with a round head, large black eyes, small curved mouth, sad expression, yellow skin color, no action, with a white background."
Blobs_0002082.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1080983570329382964.png%3Fv%3D1&w=128&q=75,blobsignwhat,Blobs,"blobsignwhat emoji with a round head, black dot eyes, open mouth, confused expression, yellow skin color, no action, with a white background."
Blobs_0002083.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F935413039551897620.png%3Fv%3D1&w=128&q=75,sweatblob,Blobs,"Sweat blob emoji with a round head, large round eyes, small mouth, worried expression, yellow skin color, sweating action, with a white background."
Blobs_0002090.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1072493389771178015.png%3Fv%3D1&w=128&q=75,blob_hand_raise,Blobs,"Blob hand raise emoji with a rounded head, small black dot eyes, orange mouth, surprised expression, yellow skin color, raising right hand, with a white background."
Blobs_0002092.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1067426359070167150.png%3Fv%3D1&w=128&q=75,blob_thinking_eyes,Blobs,"blob thinking eyes emoji with a rounded head, large black eyes, open mouth showing teeth, thinking expression, yellow skin color, no action, with a white background."
Blobs_0002093.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1069455000008396870.png%3Fv%3D1&w=128&q=75,BlobCatPat,Blobs,"BlobCatPat emoji with a rounded head, black eyebrows, small winking eyes, small curved mouth, surprised expression, yellow skin color, no action, with a white background."
Blobs_0002094.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1069267126772306010.png%3Fv%3D1&w=128&q=75,blobanimatedhypersweat,Blobs,"blobanimatedhypersweat emoji with a round head, large round eyes, small open mouth, hyper-sweating expression, yellow skin color, sweating action, with a white background."
Blobs_0002095.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F962030503723171931.png%3Fv%3D1&w=128&q=75,bongo_blob,Blobs,"Bongo Blob emoji with a rounded head, black dot eyes, small curved mouth, sleepy expression, yellow skin color, no action, with a white background."
Blobs_0002096.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1067376177381126155.png%3Fv%3D1&w=128&q=75,blobbathtub,Blobs,"Blobbathtub emoji with a round head, small eyes, closed mouth, sleepy expression, yellow skin color, sleeping in a bathtub, with a light blue background."
Blobs_0002097.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1066698034500616242.png%3Fv%3D1&w=128&q=75,blobkotatsu,Blobs,"Blobkotatsu emoji with a rounded head, small black eyes, smiling mouth, content expression, pink skin color, no action, with a pink background."
Blobs_0002098.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1052271625158017046.png%3Fv%3D1&w=128&q=75,astroblob,Blobs,"Astroblob emoji with a round head, large black eyes, wide open mouth, surprised expression, orange skin color, no action, with a white background."
Blobs_0002099.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1064921573246644324.png%3Fv%3D1&w=128&q=75,happy_blob,Blobs,"Happy Blob emoji with a round head, small black dot eyes, squinted mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002100.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F935244098577764394.png%3Fv%3D1&w=128&q=75,blob,Blobs,"Blob emoji with a round head, large black eyes, small yellow mouth, neutral expression, yellow skin color, no action, with a white background."
Blobs_0002101.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1062877563321593927.png%3Fv%3D1&w=128&q=75,7230blobpopsiclepurple,Blobs,"7230 blob popsicle purple emoji with a rounded head, small black dot eyes, smiling mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002102.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F811950250289528863.png%3Fv%3D1&w=128&q=75,Sad_blob,Blobs,"Sad Blob emoji with a square head, small slanted eyes, downturned mouth, sad expression, white skin color, no action, with a white background."
Blobs_0002103.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1061019114174427168.png%3Fv%3D1&w=128&q=75,blobaternos,Blobs,"Blobaternos emoji with a round head, large eyes, wide open mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002105.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1049479835732410379.png%3Fv%3D1&w=128&q=75,angryblob,Blobs,"AngryBlob emoji with a round head, black eyes, frowning mouth, angry expression, white skin color, no action, with a red background."
Blobs_0002108.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1049861078068236360.png%3Fv%3D1&w=128&q=75,blobVote,Blobs,"BlobVote emoji with a round head, black dot eyes, wide open mouth, excited expression, yellow skin color, hands raised in the air, with a white background."
Blobs_0002110.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1059838890556534864.png%3Fv%3D1&w=128&q=75,sweetie_94blob_cute_chopsticks,Blobs,"sweetie_94blob_cute_chopsticks emoji with a round head, small black eyes, closed mouth, sleepy expression, light skin color, holding chopsticks, with a white background."
Blobs_0002112.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F981117731229302824.png%3Fv%3D1&w=128&q=75,BlobTart,Blobs,"BlobTart emoji with a round head, small black dot eyes, tiny pink mouth, content expression, white skin color, sitting in a yellow cupcake, with a white background."
Blobs_0002113.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1058807319238017124.png%3Fv%3D1&w=128&q=75,BlobCatSuco,Blobs,"BlobCatSuco emoji with a round head, large black eyes, wide open mouth, surprised expression, purple skin color, no action, with a yellow background."
Blobs_0002114.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1058807207807959091.png%3Fv%3D1&w=128&q=75,BlobCatPolice,Blobs,"BlobCatPolice emoji with a rounded head, large black eyes, sharp teeth in a straight line mouth, stern expression, yellow skin color, holding a police whistle, with a yellow background."
Blobs_0002115.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1058806856660811986.png%3Fv%3D1&w=128&q=75,BlobCatHm,Blobs,"BlobCatHm emoji with a rounded head, large black eyes, wide open mouth, surprised expression, yellow skin color, no action, with a white background."
Blobs_0002116.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1058806351918268476.png%3Fv%3D1&w=128&q=75,BlobCatPao,Blobs,"BlobCatPao emoji with a round head, large black eyes, small mouth, sad expression, yellow skin color, no action, with a white background."
Blobs_0002118.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1018157941750239424.png%3Fv%3D1&w=128&q=75,comrade_confusedflushblob,Blobs,"Comrade Confused Flush Blob emoji with a round head, small eyes, slightly open mouth, confused expression, yellow skin color, no action, with a white background."
Blobs_0002119.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1051151096963412078.png%3Fv%3D1&w=128&q=75,BlobUwU,Blobs,"BlobUwU emoji with a round head, small black eyes, smiling mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002120.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F961249069144096798.png%3Fv%3D1&w=128&q=75,BlobCat_Tea,Blobs,"BlobCat_Tea emoji with a round head, large round eyes, wide open mouth, surprised expression, light brown skin color, no action, with a white background."
Blobs_0002121.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1051007140023783526.png%3Fv%3D1&w=128&q=75,Thinkingblob,Blobs,"Thinkingblob emoji with a rounded head, small black dot eyes, slightly open mouth, thoughtful expression, yellow skin color, no action, with a white background."
Blobs_0002124.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1039924271260119062.png%3Fv%3D1&w=128&q=75,Dank_blob_1039924254709403729,Blobs,"Dank Blob emoji with a round head, black eyes, wide open mouth, surprised expression, dark skin color, no action, with a black background."
Blobs_0002126.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F613520338990530560.png%3Fv%3D1&w=128&q=75,blobsweat,Blobs,"blobsweat emoji with a round head, large bulging eyes, small mouth, shocked expression, yellow skin color, no action, with a white background."
Blobs_0002131.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1042270427109662731.png%3Fv%3D1&w=128&q=75,bloblove,Blobs,"Bloblove emoji with a round head, small black eyes, smiling mouth, happy expression, yellow skin color, no action, with a white background."
Blobs_0002132.jpg,https://discords.com/_next/image?url=https%3A%2F%2Fcdn.discordapp.com%2Femojis%2F1042422612913033298.png%3Fv%3D1&w=128&q=75,blob_cat_love,Blobs,"Blob Cat Love emoji with a rounded head, heart-shaped eyes, closed mouth, content expression, yellow skin color, no action, with a yellow background."
